parcel,address,current_property_class,current_property_use,current_year_built,current_total_living_area,current_stories,current_assessed_value,lot_depth,lot_width,lot_size,max_n_units,lot_size_max_n_units,zoning_max_n_units,zoning,use,lot_minimum_per_du_sq_ft,lot_width_ft,front_yard_setback_ft,side_yard_setback_ft,rear_yard_setback_ft,reversed_corner_setback_ft,height_ft,lot_cvg_pct,usable_open_space_per_du_ft,distance_to_capitol_miles,latitude,longitude
71019409161,2109 Lake Point Dr,Commercial,8 unit Apartment,0,0,0,710000,0.0,0.0,22685.0,8.0,15.123333333333331,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.561425458396493,43.04799148885657,-89.34929068037005
60802416029,2837 Cimarron Trl,Residential,6 unit Apartment,1992,8160,2,875000,0.0,0.0,22788.0,15.192,15.192,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.293148497521238,43.02284248590663,-89.5098963882303
70813103169,6237 University Ave,Commercial,10 unit Apartment,0,0,0,836000,0.0,0.0,22803.0,15.202,15.202,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.4162039433311655,43.091142072340574,-89.48908989429108
70935302285,1119 W Badger Rd,Residential,Single family,1951,1590,2,285600,0.0,0.0,22825.4,15.216933333333332,15.216933333333332,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.6880382691943634,43.03818911691109,-89.4026804628423
70935302293,1115 W Badger Rd,Residential,Single family,1951,1224,2,269700,0.0,0.0,22999.7,15.333133333333334,15.333133333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.6819693288664586,43.038183209227256,-89.40230720648424
81021301106,18 N Bartelt Ct,Residential,Condominium,0,0,0,0,0.0,0.0,23232.0,15.488,15.488,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.453812887111214,43.13806749247646,-89.31980274676755
60802401038,7005 Chester Dr,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,23455.0,15.636666666666668,15.636666666666668,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.272621130361503,43.016421308413896,-89.50404679981025
71006425162,321 Division St,Residential,Vacant,0,0,0,0,0.0,0.0,23575.0,8.0,15.716666666666669,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.125837071726249,43.09273427554464,-89.35023799208275
70931310307,5726 Russett Rd,Commercial,8 unit Apartment,0,0,0,1200000,0.0,0.0,23640.0,15.76,15.76,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.584203554199461,43.03306785681426,-89.47895039186085
81034310235,965 Rockefeller Ln Unit CDM,Residential,Condominium,0,0,0,0,0.0,0.0,23737.0,15.824666666666667,15.824666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.078358168215246,43.11148517160158,-89.29735040988876
81034312140,734 Mesta Ln,Commercial,Nursing home,0,0,0,1367000,0.0,0.0,23931.0,15.954,15.954,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.0304202956916475,43.109243214558155,-89.29673477564198
70935300924,837 W Badger Rd,Commercial,10 unit Apartment,0,0,0,820000,0.0,0.0,23940.0,15.96,15.96,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,2.6119884157608384,43.038068443199926,-89.39707612305992
60801208211,6817 Tottenham Rd,Residential,6 unit Apartment,1989,7008,2,845000,0.0,0.0,23958.0,15.972,15.972,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.650588609807956,43.02993659677527,-89.50071427053643
70932205226,10 Heritage Cir,Commercial,8 unit Apartment,0,0,0,1152000,0.0,0.0,24013.78,16.009186666666665,16.009186666666665,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.287078857845027,43.03963815122286,-89.45425719970133
60802413116,3064 Cimarron Trl,Commercial,8 unit Apartment,0,0,0,1337000,0.0,0.0,24022.0,16.014666666666667,16.014666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.369717648181208,43.019215956747026,-89.50874788264366
60812204026,3501 Maple Grove Dr,Residential,Condominium,0,0,0,0,0.0,0.0,24026.0,16.017333333333333,16.017333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.295121836462291,43.01028539566174,-89.49859991600671
81026355067,5723 Summer Shine Dr,Residential,Single family,2019,1556,2,414100,0.0,0.0,24104.0,12.052,12.052,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.177085614666084,43.121822053287595,-89.28046182747308
71019405101,2106 Lake Point Dr,Commercial,8 unit Apartment,0,0,0,710000,0.0,0.0,24129.0,8.0,16.086,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.5451442639976505,43.04855983118187,-89.34895702303213
81034313023,849 Jana Ln,Commercial,8 unit Apartment,0,0,0,1160000,0.0,0.0,24258.0,16.172,16.172,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.987632216618401,43.110837305533174,-89.29891196909077
80936404047,2505 Monterey Dr,Commercial,16 unit Apartment,0,0,0,1685000,0.0,0.0,24328.19,16.218793333333334,16.218793333333334,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,3.591554477473838,43.12541045340184,-89.36804891595277
81026355083,5731 Summer Shine Dr,Residential,Single family,2019,2087,2,527900,0.0,0.0,24330.0,12.165,12.165,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.213109048958233,43.12204197799703,-89.2798097061456
70932205185,28 Heritage Cir,Commercial,8 unit Apartment,0,0,0,1152000,0.0,0.0,24352.0,16.234666666666666,16.234666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.289848011733908,43.04024564390151,-89.45488385038107
60801220108,18 N Wickham Ct,Commercial,8 unit Apartment,0,0,0,937000,0.0,0.0,24393.6,16.2624,16.2624,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.532163514926704,43.03084405121524,-89.49872156687621
81034313015,833 Jana Ln,Commercial,8 unit Apartment,0,0,0,1388000,0.0,0.0,24469.0,16.312666666666665,16.312666666666665,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.9722442063595835,43.11040677311835,-89.29892645747259
70935302459,2451 Fiedler Ln,Commercial,8 unit Apartment,0,0,0,883800,0.0,0.0,24480.72,16.32048,16.32048,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.6755771394050263,43.03795617489932,-89.40102521293107
70835103048,1034 McKenna Blvd,Residential,Condominium-Notation,0,0,0,0,0.0,0.0,24502.0,16.334666666666667,16.334666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.5095016016439695,43.042529503491934,-89.50527461823195
70824413143,318 Island Dr,Commercial,20 unit Apartment,0,0,0,2134000,0.0,0.0,24603.0,16.402,16.402,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.264396670216513,43.06268674087787,-89.48711382044476
71010309089,4501 Leo Dr,Commercial,8 unit Apartment,0,0,0,1012500,0.0,0.0,24686.0,16.457333333333334,16.457333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.9996340953550242,43.080337222862475,-89.30566750824342
70828456206,9123 Honey Harvest Ln,Residential,Vacant,0,0,0,63000,0.0,0.0,24736.0,12.368,12.368,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,8.293819603548052,43.046627558243195,-89.54373111269344
70821106014,647 Bear Claw Way,Residential,Vacant,0,0,0,0,0.0,0.0,24778.0,16.518666666666668,16.518666666666668,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,8.288602841041945,43.07431550430686,-89.54821561237657
70813103151,6235 University Ave,Commercial,10 unit Apartment,0,0,0,1102000,0.0,0.0,24831.0,16.554,16.554,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,5.407598536806379,43.09087032809398,-89.48899427619084
81034310227,949 Rockefeller Ln Unit CDM,Residential,Condominium,0,0,0,0,0.0,0.0,24869.0,16.579333333333334,16.579333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.067780357752697,43.11119034419998,-89.29736097056113
70835101068,1109 McKenna Blvd,Residential,Condominium,0,0,0,0,0.0,0.0,24891.0,16.594,16.594,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,6.502786889791768,43.04108604520026,-89.5043973790731
70820400954,401 N Sugar Maple Ln,Agricultural,Agricultural,0,0,0,0,0.0,0.0,24983.0,33.31066666666667,33.31066666666667,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,8.99455065152971,43.06718968035996,-89.56186193378069
81033403049,714 Brandie Rd,Commercial,R-4 vacant,0,0,0,64900,0.0,0.0,25025.0,16.683333333333334,16.683333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.500020281966358,43.10761938162468,-89.30751335661137
81034207185,18 Woodridge Ct,Commercial,8 unit Apartment,0,0,0,1498000,0.0,0.0,25073.0,16.715333333333334,16.715333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.126155384627825,43.11464849856414,-89.29885856877107
70935302350,1035 W Fiedler Ln,Commercial,11 unit Apartment,0,0,0,968000,0.0,0.0,25264.8,16.8432,16.8432,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7501098160673156,43.03696456133177,-89.40162610315521
70935302441,1034 W Fiedler Ln,Commercial,8 unit Apartment,0,0,0,935000,0.0,0.0,25526.16,17.01744,17.01744,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.703398542912509,43.03755518425126,-89.40112283767337
